CC(=O)NCCNCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)C=C1C	-8.11941	-41.0938	-61.3853	-79.0417	-83.1151	-97.894	-123.245	-147.031	-170.559	-202.114	-238.67	-271.809	-247.783	-728.076	-1343.07	-2087.06	-3111.03	-4508.15	-6293.51	-8392.94	-10830.8	-13637.9	-16766	-20139.8	-3.32887	-21.7988	-25.9128	-30.7057	-32.1225	-32.222	-31.0516	-30.3339	-27.0862	-23.4087	-21.016	-14.4718	-242.235	-736.978	-1411.23	-2266.05	-3458.18	-5071.81	-7084.65	-9391.74	-12004.6	-14930	-18134.8	-21575.4	-9.41924	-23.3944	-22.8283	-22.8509	-14.9396	-5.04289	9.66605	26.6889	45.9269	62.8016	76.5792	95.2631	-7.71499	-23.4781	-20.9657	-17.8528	-3.35192	13.3408	32.2933	52.5471	75.0225	93.7257	108.416	128.022	-11.8177	-26.6658	-29.0669	-34.8373	-35.3664	-35.9548	-37.2383	-41.0466	-43.7094	-47.5113	-53.6808	-57.9791	-8.04681	-22.7589	-25.6573	-32.347	-33.9665	-34.9646	-36.346	-40.2461	-43.0426	-46.4437	-51.8458	-55.3918	1
CC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OCC2=CC=CC(=C2)C#N)=C1CN[C@@](C)(CO)C(O)=O	-22.4518	-55.8043	-74.8975	-88.0282	-93.6874	-103.669	-121.76	-139.473	-161.554	-187.281	-216.594	-249.733	-264.956	-773.842	-1430.66	-2208.32	-3256.98	-4711.45	-6551.35	-8780.08	-11392.1	-14293.2	-17532.5	-21159.2	-18.2922	-38.9584	-43.4145	-50.2582	-56.4246	-56.1067	-55.5514	-55.3954	-53.6191	-50.3369	-47.748	-43.3417	-258.366	-785.646	-1510.63	-2405.78	-3627.38	-5316.48	-7401.56	-9865.51	-12674	-15701.3	-19025.2	-22734.4	-30.5702	-44.1489	-41.045	-36.4392	-30.0125	-13.8147	9.19163	36.0639	61.1449	84.5896	106.827	131.11	-27.2099	-42.9466	-37.3452	-29.7307	-16.9423	6.42798	33.7724	64.2041	92.8806	118.156	141.319	166.628	-34.5887	-51.5688	-54.412	-62.5121	-67.3732	-67.3423	-69.6563	-73.3555	-76.7763	-82.1095	-88.9952	-94.7638	-29.1207	-46.1468	-49.0554	-58.4473	-64.8994	-65.2564	-67.6988	-71.4791	-75.0089	-79.8962	-85.9387	-91.003	1
CC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OCC2=CC=CC(=C2)C#N)=C1CNC[C@H](O)CC(O)=O	-28.0517	-63.1661	-79.0769	-92.0958	-91.2958	-105.13	-124.285	-143.044	-161.058	-190.365	-220.429	-252.858	-278.934	-782.094	-1411.6	-2180	-3214.5	-4652.35	-6478.07	-8710.66	-11217	-13979.7	-17198.7	-20782.3	-23.7501	-44.2344	-45.3413	-48.7778	-51.2302	-52.1687	-51.2366	-49.9928	-47.4752	-43.8939	-40.9694	-35.1966	-272.661	-794.822	-1481.21	-2367.18	-3571.96	-5239.71	-7308.33	-9776.8	-12468.8	-15338.9	-18645.3	-22311.6	-33.4364	-51.614	-47.4141	-41.5184	-29.2919	-17.2723	4.56244	31.3629	57.0048	72.4033	94.6129	119.512	-29.7714	-49.5714	-43.6772	-34.6512	-16.3079	2.84708	29.045	59.4732	88.392	105.448	128.605	154.533	-37.4882	-57.2307	-57.3607	-61.1552	-62.7995	-64.0311	-65.7342	-67.5574	-71.4059	-77.8043	-83.3875	-87.123	-31.6196	-50.8851	-52.0189	-56.8926	-60.2486	-61.8086	-63.6029	-65.5065	-69.5118	-75.3871	-80.2047	-83.2723	1
CC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OCC2=CC=CC(=C2)C#N)=C1CN1CCCC[C@@H]1C(O)=O	-14.6528	-38.2266	-70.5786	-77.8234	-82.3827	-95.12	-113.449	-133.258	-154.398	-181.301	-213.67	-251.77	-237.143	-752.668	-1454.67	-2247.16	-3359.21	-4877.84	-6815.25	-9068.46	-11753.4	-14700.2	-18052.9	-21753.2	-9.33759	-20.4923	-33.269	-33.5722	-38.3512	-38.6527	-37.4554	-37.6006	-35.5675	-31.6994	-29.5845	-25.6178	-231.376	-766.411	-1535.35	-2452.71	-3750.37	-5506.84	-7702.63	-10182.5	-13070	-16139.5	-19580.4	-23358.7	-15.3567	-13.6504	-20.6374	-8.9512	-0.18212	13.888	39.7514	63.3116	90.543	112.752	134.058	153.836	-13.5413	-14.4731	-19.2864	-4.29893	11.6627	33.2527	63.7427	90.6988	121.584	145.622	167.894	188.701	-16.7789	-19.1974	-28.1124	-29.4865	-33.1003	-34.0662	-35.0973	-40.5694	-44.0248	-49.6751	-57.1246	-64.1125	-12.9927	-15.8282	-25.0749	-27.5504	-32.3071	-33.5919	-34.7451	-40.3407	-43.9309	-49.0679	-55.6702	-61.9014	1
CC(=O)NCCNCC1=C(OCC2=CN=CC(=C2)C#N)C=C(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)C=C1C	-7.47586	-37.9156	-60.2791	-74.8	-85.3558	-102.385	-126.16	-149.657	-174.266	-206.557	-243.109	-278.33	-238.69	-722.766	-1329.13	-2040.83	-3056.2	-4440.43	-6247.49	-8376.83	-10793	-13554.3	-16640.4	-20043	-3.36501	-19.4298	-24.0328	-27.0548	-31.8708	-32.1628	-29.7833	-28.0446	-24.8643	-21.3574	-18.8281	-12.7018	-233.967	-734.518	-1394.42	-2210.37	-3391.18	-4990.17	-7034	-9375.73	-11961	-14833.7	-17991.8	-21463.4	-8.13127	-18.0068	-20.146	-18.2561	-16.8122	-9.11721	9.08683	27.8742	45.1253	59.7941	72.3672	90.225	-6.59352	-18.4456	-18.9184	-14.2283	-6.08043	8.48223	31.2023	53.3336	73.7245	90.1154	103.588	122.394	-10.663	-21.9022	-24.8501	-29.0705	-33.194	-33.8555	-32.7523	-34.8112	-37.8714	-42.274	-48.6653	-52.7426	-7.12705	-18.3227	-22.0976	-27.4781	-32.4429	-33.3863	-32.2763	-34.4319	-37.6461	-41.6503	-47.2377	-50.6133	1
CC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OCC2=CN=CC(=C2)C#N)=C1CNC[C@H](O)CC(O)=O	-17.6755	-50.4029	-67.6996	-81.0665	-83.1312	-96.3237	-118.124	-136.724	-158.102	-185.462	-218.237	-247.353	-252.431	-743.83	-1356.85	-2107.7	-3145.43	-4563.63	-6354.91	-8483.28	-10953.1	-13779.5	-16895.9	-20306.5	-13.5824	-32.7946	-34.6067	-37.342	-39.8901	-41.0655	-39.7498	-38.6641	-35.8815	-32.707	-30.0212	-23.5764	-246.06	-753.536	-1424.38	-2295.85	-3507.87	-5148.58	-7170.97	-9515.56	-12165.1	-15114.7	-18307.6	-21790.9	-23.3337	-35.7687	-32.8135	-28.7168	-18.4027	-6.43181	11.3132	34.3858	56.3629	77.6238	94.1301	117.6	-20.183	-34.7891	-30.125	-22.4301	-5.37582	13.4721	35.4012	61.7665	87.0331	110.109	127.513	151.921	-26.9432	-41.4279	-41.9039	-46.4749	-47.8809	-49.3976	-51.1826	-54.4504	-57.6253	-62.1592	-68.8369	-73.2425	-21.7669	-36.3953	-37.6645	-42.7351	-45.2082	-47.1602	-49.0842	-52.4464	-55.7489	-59.8838	-65.7281	-69.3839	1
CC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OCC2=CN=CC(=C2)C#N)=C1CN[C@H](CO)C(O)=O	-16.2781	-49.6895	-68.7203	-80.3551	-83.4908	-96.8601	-115.011	-130.923	-151.335	-177.079	-210.273	-242.423	-241.776	-729.908	-1339.99	-2088.88	-3110.86	-4515.48	-6325.96	-8473.12	-10937	-13712.5	-16813.7	-20258.9	-13.3754	-32.6918	-36.615	-38.6204	-42.4136	-43.3516	-40.8249	-38.7657	-36.9918	-33.0518	-31.5563	-26.3415	-237.208	-742.15	-1410.67	-2277.05	-3468.09	-5093.7	-7146.6	-9517.27	-12160.7	-15053.2	-18229.9	-21749.4	-22.0175	-35.7894	-34.6982	-27.6262	-18.7255	-7.00465	16.4777	43.2679	66.2258	87.2655	103.111	124.979	-18.6164	-34.4466	-31.3965	-21.0697	-5.65788	12.9643	40.8809	71.071	97.261	120.038	136.778	159.612	-26.4562	-41.6178	-44.2332	-46.5432	-49.2071	-50.4541	-49.6752	-51.5877	-55.6146	-60.1161	-67.897	-72.7805	-21.0843	-36.2496	-39.3905	-42.5096	-46.3478	-47.951	-47.2153	-49.2111	-53.3974	-57.455	-64.3935	-68.5645	1
CC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OCC2=CN=CC(=C2)C#N)=C1CN1CCCC[C@@H]1C(O)=O	-32.4739	-51.4657	-74.1181	-87.852	-97.0215	-108.665	-127.795	-143.624	-164.919	-194.378	-224.611	-255.799	-265.843	-692.595	-1298.81	-2030.54	-3035.24	-4387.79	-6126.03	-8216.06	-10646	-13433.5	-16548.8	-19952.7	-29.3728	-38.1044	-45.8852	-51.3835	-57.3881	-57.1148	-55.7341	-54.3334	-52.3119	-49.5308	-46.5402	-41.5541	-261.404	-704.381	-1373.98	-2219.1	-3386.4	-4950.18	-6917.26	-9224.99	-11835.9	-14744.8	-17943.8	-21422.2	-36.6631	-40.6817	-42.2756	-37.8781	-34.9968	-22.1413	-1.60014	24.4751	46.6164	65.9257	86.6367	109.086	-34.0517	-39.401	-38.6889	-31.2197	-21.9507	-2.66308	21.9547	51.3671	76.8248	97.9278	119.552	142.958	-40.9684	-48.798	-54.5494	-60.2359	-64.9361	-64.5423	-65.0592	-67.1482	-70.3704	-74.4008	-79.3178	-84.1105	-36.3314	-43.7765	-49.4588	-56.0289	-61.8327	-62.0002	-62.6953	-64.8552	-68.1817	-71.8745	-76.083	-80.1921	1
CC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OCC2=CN=CC(=C2)C#N)=C1CN[C@](C)(CO)C(O)=O	-18.2214	-42.1831	-67.7533	-73.0775	-76.1059	-91.7634	-110.105	-131.575	-156.031	-184.31	-218.305	-254.998	-247.487	-771.582	-1452.36	-2237.8	-3345.76	-4857.71	-6776.98	-9053.35	-11719.3	-14677.3	-18025.2	-21689.1	-12.6023	-23.8037	-29.7895	-27.2527	-29.446	-30.5316	-28.4286	-29.258	-27.9635	-24.5871	-22.0791	-17.4767	-241.25	-786.583	-1531.26	-2439.82	-3732.34	-5477.61	-7650.27	-10159.6	-13022	-16103.8	-19537.5	-23277.5	-17.1766	-16.3274	-18.3514	-5.25264	4.83147	15.5477	40.542	63.8151	86.9375	108.344	127.979	148.108	-15.6793	-17.3984	-17.1882	-0.758432	16.5562	34.7006	64.2697	91.0788	117.773	141.019	161.612	182.755	-18.3736	-21.7922	-25.2368	-24.1486	-25.3851	-27.3402	-27.8645	-33.2828	-37.7201	-43.4937	-50.4574	-57.1288	-14.8506	-18.5533	-22.3896	-22.3626	-24.6858	-27.002	-27.6369	-33.1527	-37.741	-43.0278	-49.1498	-55.0316	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC(=CC=C2)C#N)=C(CNC[C@H](O)CC(O)=O)C=C1)C1=CC=CC=C1	-32.9973	-57.8802	-76.2538	-93.5756	-99.8816	-114.989	-132.735	-147.437	-168.139	-194.916	-224.333	-252.187	-242.242	-683.928	-1263.28	-2012.33	-3058.34	-4455.01	-6174.76	-8231.87	-10604.9	-13335.2	-16433.1	-19741.7	-29.7684	-43.7149	-49.1705	-56.5893	-59.8262	-60.1378	-57.9586	-55.7355	-53.832	-50.2757	-47.2829	-41.1852	-236.351	-693.712	-1335.74	-2203.73	-3424.39	-5033.27	-6971.45	-9239.96	-11783.6	-14631.7	-17815.1	-21194.1	-39.7409	-46.3533	-45.0136	-42.9065	-36.421	-27.0308	-7.95552	17.586	38.1673	58.4538	79.803	102.897	-36.4168	-45.1202	-41.2707	-35.6821	-22.0455	-5.88078	17.1081	45.8143	69.4915	91.5314	113.817	137.823	-43.7259	-53.4829	-57.5541	-64.5955	-67.0292	-67.8731	-69.6964	-71.8703	-76.0167	-79.8216	-84.6418	-89.1391	-38.5678	-48.5645	-52.3455	-59.8226	-62.8008	-64.0343	-66.0089	-68.2885	-72.5825	-75.9888	-80.0922	-83.8436	1
