Smiles,prediction_label,softmax_score
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)C=C1,0,0.22759698331356049
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=CC=C1,1,0.8019410967826843
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1Br,1,0.5155635476112366
CC1=C(C=O)C(O)=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=C1,1,0.9599013924598694
COC1=CC(OCC2=CC=CC(Br)=C2C)=CC(OC)=C1C=O,1,0.6973453164100647
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OC)=C1CN[C@H](CO)C(O)=O,1,0.955723762512207
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1C=O,1,0.8950842618942261
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1CN[C@@H](CO)C(C)C,1,0.7090983390808105
ClC1=CC=C(C=C1)C(=O)N\N=C1/C(=O)N(CC2=CC=CC=C2)C2=C1C=CC=C2,0,0.045593246817588806
CN1C(=O)\C(=N/NC(=O)C2=CC=CO2)C2=C1C=CC=C2,0,0.07407959550619125
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)CC1,0,0.22510014474391937
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=C(N)C=C1,1,0.7053101658821106
CC1=CC=C(C=C1)S(=O)(=O)N1C(=O)CC2=C1C=CC=C2,1,0.5526920557022095
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.978544294834137
CC1=C(CO)C=CC=C1Br,0,0.16306012868881226
O=C(CCC#C)NCCN1CCOCC1,1,0.8529247641563416
CC1=C(CO)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.9854050278663635
CC1=C(CO)C=CC=C1C1=CC=CC=C1,1,0.7528759241104126
ClC1=CC=C(NC(=O)CCC#C)C=C1,1,0.8951035737991333
COC(=O)[C@@H](COC(C)(C)C)NC(=O)OC(C)(C)C,1,0.7861133217811584
CC(C)(C)OC[C@@H](NC(=O)OC(C)(C)C)C(=O)NN,1,0.6214620471000671
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC3=C(OCCO3)C=C2)=CC(OC)=C1C=O,1,0.9767554402351379
OCC1=C(Cl)C(Br)=CC=C1,0,0.11030188202857971
OCC1=C(Cl)C(=CC=C1)C1=CC=CC=C1,0,0.34005117416381836
CCOC(=O)C1=C(O)C2=CC=CC=C2N=C1C,1,0.7977877855300903
CCOC(=O)C1=C(Cl)C2=CC=CC=C2N=C1C,1,0.9506284594535828
CC1=C2C(=O)N(N=C2C2=CC=CC=C2N1)C1=CC=C(C=C1)C#N,1,0.640699028968811
COC(=O)[C@@H](C)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,1,0.8397271633148193
C[C@H](NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C(=O)NN,1,0.7751551270484924
CC1=C(COC2=CC=C(C=O)C(F)=C2)C=CC=C1C1=CC=CC=C1,1,0.9080510139465332
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC=C(C=C2)[C@@H](O)C2=NC=CS2)=CC(OC)=C1C=O,1,0.8900684714317322
CN1C(=O)C(=O)C2=CC=CC=C12,0,0.06748396158218384
CN1C(=O)\C(=N/NC(=O)C2=CC=CC=C2)C2=CC=CC=C12,0,0.03927243500947952
CC(=O)NN,0,0.09901435673236847
CN1[C@H]2SC(=NN=C2C2=CC=CC=C12)C1=CC=CC=C1,0,0.14888842403888702
