Smiles,prediction_label,softmax_score
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)C=C1,0,0.07100364565849304
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=CC=C1,1,0.5780926942825317
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1Br,1,0.563446044921875
CC1=C(C=O)C(O)=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=C1,1,0.6726301908493042
COC1=CC(OCC2=CC=CC(Br)=C2C)=CC(OC)=C1C=O,1,0.686034083366394
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OC)=C1CN[C@H](CO)C(O)=O,1,0.6832360029220581
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1C=O,1,0.6645644307136536
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1CN[C@@H](CO)C(C)C,0,0.43562743067741394
ClC1=CC=C(C=C1)C(=O)N\N=C1/C(=O)N(CC2=CC=CC=C2)C2=C1C=CC=C2,0,0.11177507042884827
CN1C(=O)\C(=N/NC(=O)C2=CC=CO2)C2=C1C=CC=C2,0,0.059866610914468765
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)CC1,0,0.017719503492116928
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=C(N)C=C1,0,0.3959386348724365
CC1=CC=C(C=C1)S(=O)(=O)N1C(=O)CC2=C1C=CC=C2,0,0.14718860387802124
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.6541026830673218
CC1=C(CO)C=CC=C1Br,0,0.4968723654747009
O=C(CCC#C)NCCN1CCOCC1,0,0.2450023740530014
CC1=C(CO)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.6592373251914978
CC1=C(CO)C=CC=C1C1=CC=CC=C1,1,0.5280846357345581
ClC1=CC=C(NC(=O)CCC#C)C=C1,0,0.11438094079494476
COC(=O)[C@@H](COC(C)(C)C)NC(=O)OC(C)(C)C,0,0.09441112726926804
CC(C)(C)OC[C@@H](NC(=O)OC(C)(C)C)C(=O)NN,0,0.10413024574518204
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC3=C(OCCO3)C=C2)=CC(OC)=C1C=O,1,0.727275550365448
OCC1=C(Cl)C(Br)=CC=C1,0,0.21957656741142273
OCC1=C(Cl)C(=CC=C1)C1=CC=CC=C1,0,0.45506739616394043
CCOC(=O)C1=C(O)C2=CC=CC=C2N=C1C,0,0.3264762759208679
CCOC(=O)C1=C(Cl)C2=CC=CC=C2N=C1C,0,0.18594592809677124
CC1=C2C(=O)N(N=C2C2=CC=CC=C2N1)C1=CC=C(C=C1)C#N,0,0.06308775395154953
COC(=O)[C@@H](C)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,0,0.311423659324646
C[C@H](NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C(=O)NN,0,0.278681218624115
CC1=C(COC2=CC=C(C=O)C(F)=C2)C=CC=C1C1=CC=CC=C1,1,0.6830369830131531
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC=C(C=C2)[C@@H](O)C2=NC=CS2)=CC(OC)=C1C=O,1,0.6002926826477051
CN1C(=O)C(=O)C2=CC=CC=C12,0,0.04725274071097374
CN1C(=O)\C(=N/NC(=O)C2=CC=CC=C2)C2=CC=CC=C12,0,0.026801053434610367
CC(=O)NN,0,0.226145938038826
CN1[C@H]2SC(=NN=C2C2=CC=CC=C12)C1=CC=CC=C1,0,0.07357244193553925
CC1=CC(OCC2=C(C)C(=CC=C2)C2=CC=CC=C2)=CC(O)=C1C=O,1,0.5986511707305908
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC=CC=C2)=CC(OC)=C1CN[C@@H](CBr)C(C)C,0,0.3765116035938263
COC1=CC(OCC2=C(C)C(Br)=CC=C2)=CC(OC)=C1CNCCBr,1,0.5920694470405579
ClC1=C(C=O)C=NC2=CC=CC=C12,0,0.41669028997421265
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC=CC=C2)=CC(OC)=C1\C=C\C(=O)C=C(SC)SC,1,0.5866056680679321
