Smiles,prediction_label,softmax_score
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)C=C1,0,0.06396530568599701
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=CC=C1,1,0.7756068110466003
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1Br,0,0.4211118817329407
CC1=C(C=O)C(O)=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=C1,1,0.9530712366104126
COC1=CC(OCC2=CC=CC(Br)=C2C)=CC(OC)=C1C=O,1,0.94925457239151
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OC)=C1CN[C@H](CO)C(O)=O,1,0.9692924618721008
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1C=O,1,0.964749276638031
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1CN[C@@H](CO)C(C)C,1,0.9719992280006409
ClC1=CC=C(C=C1)C(=O)N\N=C1/C(=O)N(CC2=CC=CC=C2)C2=C1C=CC=C2,0,0.0018265489488840103
CN1C(=O)\C(=N/NC(=O)C2=CC=CO2)C2=C1C=CC=C2,0,0.004294324200600386
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)CC1,0,0.04791603609919548
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=C(N)C=C1,0,0.4133445620536804
CC1=CC=C(C=C1)S(=O)(=O)N1C(=O)CC2=C1C=CC=C2,0,0.008046920411288738
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.9743667840957642
CC1=C(CO)C=CC=C1Br,0,0.26898273825645447
O=C(CCC#C)NCCN1CCOCC1,0,0.035853635519742966
CC1=C(CO)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.9773973822593689
CC1=C(CO)C=CC=C1C1=CC=CC=C1,1,0.8386819958686829
ClC1=CC=C(NC(=O)CCC#C)C=C1,0,0.0022173887118697166
COC(=O)[C@@H](COC(C)(C)C)NC(=O)OC(C)(C)C,1,0.8425409197807312
CC(C)(C)OC[C@@H](NC(=O)OC(C)(C)C)C(=O)NN,1,0.5585419535636902
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC3=C(OCCO3)C=C2)=CC(OC)=C1C=O,1,0.9730302095413208
OCC1=C(Cl)C(Br)=CC=C1,0,0.0260901041328907
OCC1=C(Cl)C(=CC=C1)C1=CC=CC=C1,1,0.7326765060424805
CCOC(=O)C1=C(O)C2=CC=CC=C2N=C1C,0,0.36253082752227783
CCOC(=O)C1=C(Cl)C2=CC=CC=C2N=C1C,0,0.09622448682785034
CC1=C2C(=O)N(N=C2C2=CC=CC=C2N1)C1=CC=C(C=C1)C#N,0,0.015988945960998535
