Smiles,prediction_label,softmax_score
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)C=C1,0,0.34914204478263855
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=CC=C1,0,0.07178962230682373
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1Br,0,0.05238218605518341
CC1=C(C=O)C(O)=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=C1,1,0.841490626335144
COC1=CC(OCC2=CC=CC(Br)=C2C)=CC(OC)=C1C=O,0,0.06479999423027039
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OC)=C1CN[C@H](CO)C(O)=O,1,0.7554414868354797
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1C=O,0,0.0829116627573967
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1CN[C@@H](CO)C(C)C,0,0.3011559844017029
ClC1=CC=C(C=C1)C(=O)N\N=C1/C(=O)N(CC2=CC=CC=C2)C2=C1C=CC=C2,0,0.005005308892577887
CN1C(=O)\C(=N/NC(=O)C2=CC=CO2)C2=C1C=CC=C2,0,0.03584755212068558
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)CC1,0,0.026149127632379532
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=C(N)C=C1,0,0.04277568310499191
CC1=CC=C(C=C1)S(=O)(=O)N1C(=O)CC2=C1C=CC=C2,1,0.5947020053863525
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.6001735925674438
CC1=C(CO)C=CC=C1Br,1,0.9181292057037354
O=C(CCC#C)NCCN1CCOCC1,1,0.6469986438751221
CC1=C(CO)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.9732871055603027
CC1=C(CO)C=CC=C1C1=CC=CC=C1,1,0.8195492029190063
ClC1=CC=C(NC(=O)CCC#C)C=C1,0,0.009268408641219139
COC(=O)[C@@H](COC(C)(C)C)NC(=O)OC(C)(C)C,1,0.9696648120880127
CC(C)(C)OC[C@@H](NC(=O)OC(C)(C)C)C(=O)NN,1,0.9593639373779297
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC3=C(OCCO3)C=C2)=CC(OC)=C1C=O,1,0.5514134168624878
OCC1=C(Cl)C(Br)=CC=C1,1,0.9436937570571899
OCC1=C(Cl)C(=CC=C1)C1=CC=CC=C1,1,0.963262140750885
CCOC(=O)C1=C(O)C2=CC=CC=C2N=C1C,0,0.2487802952528
CCOC(=O)C1=C(Cl)C2=CC=CC=C2N=C1C,0,0.17854908108711243
