Smiles,prediction_label,softmax_score
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)C=C1,0,0.27168917655944824
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=CC=C1,0,0.20294158160686493
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1Br,0,0.10426110029220581
CC1=C(C=O)C(O)=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=C1,1,0.9652162790298462
COC1=CC(OCC2=CC=CC(Br)=C2C)=CC(OC)=C1C=O,1,0.7548248171806335
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=C3OCCOC3=C2)=CC(OC)=C1CN[C@H](CO)C(O)=O,1,0.9653433561325073
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1C=O,1,0.7637108564376831
COC1=CC(OCC2=CC=CC(=C2C)C2=CC=CC=C2)=CC(OC)=C1CN[C@@H](CO)C(C)C,1,0.7538084387779236
ClC1=CC=C(C=C1)C(=O)N\N=C1/C(=O)N(CC2=CC=CC=C2)C2=C1C=CC=C2,0,0.0011108245234936476
CN1C(=O)\C(=N/NC(=O)C2=CC=CO2)C2=C1C=CC=C2,0,0.00017988782201427966
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)CC1,0,0.2858213484287262
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC=C(N)C=C1,0,0.37167462706565857
CC1=CC=C(C=C1)S(=O)(=O)N1C(=O)CC2=C1C=CC=C2,0,0.0016197583172470331
CC1=C(COC2=CC=C(C=O)C=C2)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.9468516111373901
CC1=C(CO)C=CC=C1Br,1,0.6026668548583984
O=C(CCC#C)NCCN1CCOCC1,0,0.0027438641991466284
CC1=C(CO)C=CC=C1C1=CC2=C(OCCO2)C=C1,1,0.9794793725013733
CC1=C(CO)C=CC=C1C1=CC=CC=C1,1,0.678067147731781
ClC1=CC=C(NC(=O)CCC#C)C=C1,0,0.0001966268609976396
COC(=O)[C@@H](COC(C)(C)C)NC(=O)OC(C)(C)C,1,0.8249157667160034
CC(C)(C)OC[C@@H](NC(=O)OC(C)(C)C)C(=O)NN,1,0.5671188831329346
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC3=C(OCCO3)C=C2)=CC(OC)=C1C=O,1,0.9681658148765564
OCC1=C(Cl)C(Br)=CC=C1,0,0.0434437058866024
OCC1=C(Cl)C(=CC=C1)C1=CC=CC=C1,0,0.4548637866973877
CCOC(=O)C1=C(O)C2=CC=CC=C2N=C1C,0,0.1044207438826561
CCOC(=O)C1=C(Cl)C2=CC=CC=C2N=C1C,0,0.35643908381462097
CC1=C2C(=O)N(N=C2C2=CC=CC=C2N1)C1=CC=C(C=C1)C#N,0,0.360912024974823
COC(=O)[C@@H](C)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,1,0.5655930638313293
C[C@H](NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C(=O)NN,0,0.0943542942404747
CC1=C(COC2=CC=C(C=O)C(F)=C2)C=CC=C1C1=CC=CC=C1,0,0.34537267684936523
COC1=CC(OCC2=C(C)C(=CC=C2)C2=CC=C(C=C2)[C@@H](O)C2=NC=CS2)=CC(OC)=C1C=O,1,0.9353225827217102
CN1C(=O)C(=O)C2=CC=CC=C12,0,5.6586144637549296e-05
